;DOY;original;one-hour;four-hour;half-daily;daily;three-daily
;183.5139;-0.6350;-0.6458;-0.6854;-0.7751;-0.9010;-0.7059
;183.5208;-0.6720;-0.6490;-0.6779;-0.7794;-0.9014;-0.7052
;183.5278;-0.6520;-0.6546;-0.6693;-0.7840;-0.9018;-0.7044
;183.5347;-0.6430;-0.6578;-0.6599;-0.7890;-0.9022;-0.7036
;183.5417;-0.6710;-0.6490;-0.6517;-0.7942;-0.9025;-0.7028
;183.5486;-0.6510;-0.6530;-0.6427;-0.7998;-0.9029;-0.7021
;183.5556;-0.6280;-0.6572;-0.6341;-0.8055;-0.9032;-0.7013
;183.5625;-0.6720;-0.6574;-0.6272;-0.8114;-0.9034;-0.7005
;183.5694;-0.6640;-0.6616;-0.6219;-0.8173;-0.9037;-0.6997
;183.5764;-0.6720;-0.6630;-0.6176;-0.8233;-0.9038;-0.6990
;183.5833;-0.6720;-0.6574;-0.6159;-0.8293;-0.9038;-0.6982
;183.5903;-0.6350;-0.6482;-0.6155;-0.8352;-0.9038;-0.6974
;183.5972;-0.6440;-0.6302;-0.6164;-0.8410;-0.9037;-0.6967
;183.6042;-0.6180;-0.6138;-0.6201;-0.8469;-0.9035;-0.6959
;183.6111;-0.5820;-0.5994;-0.6250;-0.8526;-0.9032;-0.6951
;183.6181;-0.5900;-0.5762;-0.6323;-0.8583;-0.9028;-0.6944
;183.6250;-0.5630;-0.5598;-0.6433;-0.8639;-0.9024;-0.6936
;183.6319;-0.5280;-0.5470;-0.6558;-0.8694;-0.9018;-0.6928
;183.6389;-0.5360;-0.5362;-0.6709;-0.8748;-0.9015;-0.6921
;183.6458;-0.5180;-0.5344;-0.6896;-0.8802;-0.9008;-0.6913
;183.6528;-0.5360;-0.5470;-0.7074;-0.8855;-0.8999;-0.6906
;183.6597;-0.5540;-0.5634;-0.7264;-0.8908;-0.8988;-0.6898
;183.6667;-0.5910;-0.5928;-0.7473;-0.8959;-0.8979;-0.6891
;183.6736;-0.6180;-0.6312;-0.7671;-0.9009;-0.8969;-0.6883
;183.6806;-0.6650;-0.6790;-0.7899;-0.9059;-0.8955;-0.6876
;183.6875;-0.7280;-0.7280;-0.8134;-0.9106;-0.8945;-0.6869
;183.6944;-0.7930;-0.7880;-0.8372;-0.9153;-0.8934;-0.6862
;183.7014;-0.8360;-0.8518;-0.8621;-0.9199;-0.8921;-0.6855
;183.7083;-0.9180;-0.9118;-0.8878;-0.9243;-0.8906;-0.6848
;183.7153;-0.9840;-0.9720;-0.9150;-0.9286;-0.8894;-0.6841
;183.7222;-1.0280;-1.0286;-0.9432;-0.9329;-0.8880;-0.6834
;183.7292;-1.0940;-1.0728;-0.9722;-0.9371;-0.8863;-0.6828
;183.7361;-1.1190;-1.1148;-1.0034;-0.9413;-0.8850;-0.6821
;183.7431;-1.1390;-1.1426;-1.0347;-0.9454;-0.8836;-0.6815
;183.7500;-1.1940;-1.1646;-1.0652;-0.9495;-0.8820;-0.6809
;183.7569;-1.1670;-1.1870;-1.0947;-0.9535;-0.8808;-0.6803
;183.7639;-1.2040;-1.2020;-1.1238;-0.9576;-0.8794;-0.6797
;183.7708;-1.2310;-1.2042;-1.1499;-0.9616;-0.8776;-0.6791
;183.7778;-1.2140;-1.2174;-1.1723;-0.9657;-0.8757;-0.6785
;183.7847;-1.2050;-1.2248;-1.1938;-0.9698;-0.8737;-0.6779
;183.7917;-1.2330;-1.2254;-1.2139;-0.9739;-0.8715;-0.6773
;183.7986;-1.2410;-1.2350;-1.2290;-0.9781;-0.8692;-0.6767
;183.8056;-1.2340;-1.2536;-1.2409;-0.9823;-0.8668;-0.6761
;183.8125;-1.2620;-1.2704;-1.2523;-0.9865;-0.8640;-0.6756
;183.8194;-1.2980;-1.2858;-1.2581;-0.9908;-0.8611;-0.6750
;183.8264;-1.3170;-1.3044;-1.2614;-0.9950;-0.8583;-0.6745
;183.8333;-1.3180;-1.3212;-1.2632;-0.9991;-0.8555;-0.6739
;183.8403;-1.3270;-1.3252;-1.2612;-1.0031;-0.8523;-0.6734
;183.8472;-1.3460;-1.3192;-1.2607;-1.0070;-0.8491;-0.6729
;183.8542;-1.3180;-1.3220;-1.2566;-1.0108;-0.8460;-0.6723
;183.8611;-1.2870;-1.3242;-1.2500;-1.0144;-0.8425;-0.6718
;183.8681;-1.3320;-1.3138;-1.2434;-1.0178;-0.8390;-0.6713
;183.8750;-1.3380;-1.3068;-1.2352;-1.0211;-0.8357;-0.6708
;183.8819;-1.2940;-1.3118;-1.2238;-1.0238;-0.8325;-0.6703
;183.8889;-1.2830;-1.2932;-1.2125;-1.0267;-0.8291;-0.6699
;183.8958;-1.3120;-1.2662;-1.2007;-1.0289;-0.8258;-0.6694
;183.9028;-1.2390;-1.2442;-1.1874;-1.0302;-0.8228;-0.6689
;183.9097;-1.2030;-1.2164;-1.1741;-1.0308;-0.8194;-0.6684
;183.9167;-1.1840;-1.1846;-1.1598;-1.0315;-0.8162;-0.6679
;183.9236;-1.1440;-1.1570;-1.1446;-1.0314;-0.8132;-0.6674
;183.9306;-1.1530;-1.1298;-1.1299;-1.0306;-0.8098;-0.6669
;183.9375;-1.1010;-1.1026;-1.1136;-1.0299;-0.8066;-0.6664
;183.9444;-1.0670;-1.0742;-1.0982;-1.0287;-0.8037;-0.6659
;183.9514;-1.0480;-1.0330;-1.0854;-1.0266;-0.8010;-0.6654
;183.9583;-1.0020;-1.0044;-1.0716;-1.0237;-0.7982;-0.6648
;183.9653;-0.9470;-0.9788;-1.0590;-1.0210;-0.7956;-0.6643
;183.9722;-0.9580;-0.9552;-1.0497;-1.0176;-0.7930;-0.6638
;183.9792;-0.9390;-0.9480;-1.0404;-1.0132;-0.7905;-0.6632
;183.9861;-0.9300;-0.9504;-1.0286;-1.0092;-0.7881;-0.6627
;183.9931;-0.9660;-0.9466;-1.0182;-1.0043;-0.7858;-0.6621
;184.0000;-0.9590;-0.9504;-1.0092;-0.9986;-0.7836;-0.6616
;184.0069;-0.9390;-0.9522;-0.9996;-0.9932;-0.7815;-0.6611
;184.0139;-0.9580;-0.9454;-0.9912;-0.9870;-0.7796;-0.6605
;184.0208;-0.9390;-0.9472;-0.9809;-0.9795;-0.7778;-0.6600
;184.0278;-0.9320;-0.9566;-0.9750;-0.9714;-0.7761;-0.6594
;184.0347;-0.9680;-0.9698;-0.9681;-0.9628;-0.7746;-0.6589
;184.0417;-0.9860;-0.9942;-0.9621;-0.9535;-0.7731;-0.6584
;184.0486;-1.0240;-1.0182;-0.9557;-0.9435;-0.7718;-0.6578
;184.0556;-1.0610;-1.0276;-0.9507;-0.9333;-0.7706;-0.6573
;184.0625;-1.0520;-1.0264;-0.9429;-0.9219;-0.7695;-0.6567
;184.0694;-1.0150;-1.0172;-0.9355;-0.9104;-0.7685;-0.6562
;184.0764;-0.9800;-0.9936;-0.9279;-0.8988;-0.7675;-0.6556
;184.0833;-0.9780;-0.9700;-0.9186;-0.8874;-0.7666;-0.6550
;184.0903;-0.9430;-0.9464;-0.9098;-0.8749;-0.7657;-0.6545
;184.0972;-0.9340;-0.9408;-0.9019;-0.8627;-0.7649;-0.6538
;184.1042;-0.8970;-0.9244;-0.8916;-0.8507;-0.7640;-0.6532
;184.1111;-0.9520;-0.9154;-0.8826;-0.8379;-0.7631;-0.6526
;184.1181;-0.8960;-0.8968;-0.8719;-0.8252;-0.7621;-0.6519
;184.1250;-0.8980;-0.8818;-0.8774;-0.8129;-0.7610;-0.6512
;184.1319;-0.8410;-0.8442;-0.8380;-0.8010;-0.7597;-0.6504
;184.1389;-0.8220;-0.8158;-0.8711;-0.7885;-0.7584;-0.6497
;184.1458;-0.7640;-0.7842;-0.8287;-0.7765;-0.7569;-0.6489
;184.1528;-0.7540;-0.7624;-0.7866;-0.7650;-0.7553;-0.6481
;184.1597;-0.7400;-0.7460;-0.7460;-0.7528;-0.7535;-0.6472
;184.1667;-0.7320;-0.7414;-0.7809;-0.7412;-0.7516;-0.6463
;184.1736;-0.7400;-0.7310;-0.7418;-0.7300;-0.7495;-0.6454
;184.1806;-0.7410;-0.7258;-0.7041;-0.7181;-0.7472;-0.6445
;184.1875;-0.7020;-0.7122;-0.7408;-0.7067;-0.7446;-0.6435
;184.1944;-0.7140;-0.7852;-0.7236;-0.6962;-0.7418;-0.6425
;184.2014;-0.6640;-0.6370;-0.6855;-0.6860;-0.7387;-0.6415
;184.2083;-1.1050;-0.8672;-0.6496;-0.6759;-0.7354;-0.6405
;184.2153;0.0000;-0.7244;-0.6944;-0.6662;-0.7318;-0.6394
;184.2222;-1.8530;-0.5916;-0.6608;-0.6566;-0.7279;-0.6384
;184.2292;0.0000;-0.3706;-0.6279;-0.6473;-0.7237;-0.6373
;184.2361;0.0000;-0.7412;-0.6781;-0.6382;-0.7192;-0.6363
;184.2431;0.0000;-0.3706;-0.6479;-0.6294;-0.7143;-0.6352
;184.2500;-1.8530;-0.3706;-0.6183;-0.6208;-0.7092;-0.6341
;184.2569;0.0000;-0.7412;-0.6698;-0.6126;-0.7037;-0.6330
;184.2639;0.0000;-0.8342;-0.6402;-0.6046;-0.6981;-0.6319
;184.2708;-1.8530;-0.4636;-0.5779;-0.5968;-0.6922;-0.6308
;189.4931;-0.4650;-0.4636;-0.5603;-0.5893;-0.6861;-0.6298
;189.5000;0.0000;-0.8672;-0.5402;-0.5820;-0.6799;-0.6287
;189.5069;0.0000;-0.4966;-0.5202;-0.5750;-0.6737;-0.6275
;189.5139;-2.0180;-0.4036;-0.4796;-0.5680;-0.6673;-0.6264
;189.5208;0.0000;-0.8072;-0.4820;-0.5613;-0.6609;-0.6253
;189.5278;0.0000;-0.8072;-0.4103;-0.5548;-0.6545;-0.6242
;189.5347;-2.0180;-0.4036;-0.4128;-0.5484;-0.6481;-0.6230
;189.5417;0.0000;-0.8076;-0.4164;-0.5422;-0.6417;-0.6219
;189.5486;0.0000;-0.8076;-0.4225;-0.5362;-0.6353;-0.6207
;189.5556;-2.0200;-0.2406;-0.3576;-0.5303;-0.6289;-0.6195
;189.5625;0.0000;-0.2930;-0.3686;-0.5246;-0.6226;-0.6182
;189.5694;0.8170;-0.3354;-0.3819;-0.5189;-0.6163;-0.6170
;189.5764;-0.2620;0.0360;-0.3244;-0.5134;-0.6100;-0.6157
;189.5833;-0.2120;0.0182;-0.3246;-0.5078;-0.6037;-0.6145
;189.5903;-0.1630;-0.1574;-0.3450;-0.5024;-0.5974;-0.6131
;189.5972;-0.0890;-0.1172;-0.3677;-0.4968;-0.5912;-0.6118
;189.6042;-0.0610;-0.0870;-0.3108;-0.4916;-0.5849;-0.6105
;189.6111;-0.0610;-0.0728;-0.3355;-0.4859;-0.5787;-0.6091
;189.6181;-0.0610;-0.0852;-0.3594;-0.4808;-0.5725;-0.6077
;189.6250;-0.0920;-0.1192;-0.3005;-0.4762;-0.5663;-0.6064
;189.6319;-0.1510;-0.1618;-0.3219;-0.4721;-0.5601;-0.6050
;189.6389;-0.2310;-0.2162;-0.3418;-0.4674;-0.5540;-0.6036
;189.6458;-0.2740;-0.2808;-0.2800;-0.4631;-0.5479;-0.6022
;189.6528;-0.3330;-0.3448;-0.2970;-0.4592;-0.5419;-0.6008
;189.6597;-0.4150;-0.4004;-0.3463;-0.4546;-0.5359;-0.5995
;189.6667;-0.4710;-0.4592;-0.3499;-0.4501;-0.5301;-0.5981
;189.6736;-0.5090;-0.5118;-0.3545;-0.4459;-0.5242;-0.5968
;189.6806;-0.5680;-0.5522;-0.3577;-0.4420;-0.5185;-0.5954
;189.6875;-0.5960;-0.5774;-0.3627;-0.4373;-0.5127;-0.5941
;189.6944;-0.6170;-0.5848;-0.3696;-0.4328;-0.5071;-0.5928
;189.7014;-0.5970;-0.5784;-0.3756;-0.4285;-0.5014;-0.5914
;189.7083;-0.5460;-0.5584;-0.3841;-0.4234;-0.4958;-0.5901
;189.7153;-0.5360;-0.5300;-0.3946;-0.4185;-0.4903;-0.5888
;189.7222;-0.4960;-0.4958;-0.4060;-0.4138;-0.4848;-0.5875
;189.7292;-0.4750;-0.4696;-0.4150;-0.4084;-0.4794;-0.5862
;189.7361;-0.4260;-0.4330;-0.4255;-0.4033;-0.4741;-0.5848
;189.7431;-0.4150;-0.3992;-0.4349;-0.3991;-0.4689;-0.5835
;189.7500;-0.3530;-0.3528;-0.4430;-0.3952;-0.4639;-0.5821
;189.7569;-0.3270;-0.3102;-0.4506;-0.3917;-0.4589;-0.5808
;189.7639;-0.2430;-0.2738;-0.4582;-0.3885;-0.4540;-0.5794
;189.7708;-0.2130;-0.2454;-0.4659;-0.3861;-0.4493;-0.5780
;189.7778;-0.2330;-0.2350;-0.4734;-0.3838;-0.4447;-0.5766
;189.7847;-0.2110;-0.2572;-0.4787;-0.3826;-0.4402;-0.5752
;189.7917;-0.2750;-0.3018;-0.4832;-0.3814;-0.4359;-0.5738
;189.7986;-0.3540;-0.3464;-0.4878;-0.3803;-0.4317;-0.5725
;189.8056;-0.4360;-0.4116;-0.4895;-0.3792;-0.4277;-0.5711
;189.8125;-0.4560;-0.4700;-0.4898;-0.3790;-0.4237;-0.5697
;189.8194;-0.5370;-0.5230;-0.4884;-0.3787;-0.4198;-0.5684
;189.8264;-0.5670;-0.5676;-0.4856;-0.3781;-0.4160;-0.5671
;189.8333;-0.6190;-0.6166;-0.4800;-0.3783;-0.4122;-0.5658
;189.8403;-0.6590;-0.6612;-0.4732;-0.3785;-0.4084;-0.5645
;189.8472;-0.7010;-0.7044;-0.4662;-0.3782;-0.4046;-0.5632
;189.8542;-0.7600;-0.7306;-0.4614;-0.3776;-0.4010;-0.5619
;189.8611;-0.7830;-0.7408;-0.4585;-0.3775;-0.3972;-0.5607
;189.8681;-0.7500;-0.7326;-0.4541;-0.3770;-0.3936;-0.5594
;189.8750;-0.7100;-0.6964;-0.4518;-0.3760;-0.3903;-0.5582
;189.8819;-0.6600;-0.6406;-0.4473;-0.3757;-0.3872;-0.5570
;189.8889;-0.5790;-0.5784;-0.4392;-0.3751;-0.3839;-0.5558
;189.8958;-0.5040;-0.5074;-0.4278;-0.3740;-0.3808;-0.5546
;189.9028;-0.4390;-0.4304;-0.4169;-0.3737;-0.3780;-0.5535
;189.9097;-0.3550;-0.3512;-0.4048;-0.3731;-0.3750;-0.5523
;189.9167;-0.2750;-0.2810;-0.3918;-0.3717;-0.3720;-0.5512
;189.9236;-0.1830;-0.2176;-0.3781;-0.3702;-0.3694;-0.5500
;189.9306;-0.1530;-0.1750;-0.3652;-0.3686;-0.3670;-0.5489
;189.9375;-0.1220;-0.1444;-0.3513;-0.3668;-0.3642;-0.5478
;189.9444;-0.1420;-0.1384;-0.3353;-0.3649;-0.3618;-0.5467
;189.9514;-0.1220;-0.1406;-0.3169;-0.3629;-0.3595;-0.5456
;189.9583;-0.1530;-0.1462;-0.3023;-0.3607;-0.3568;-0.5445
;189.9653;-0.1640;-0.1484;-0.2886;-0.3584;-0.3544;-0.5434
;189.9722;-0.1500;-0.1606;-0.2788;-0.3559;-0.3522;-0.5423
;189.9792;-0.1530;-0.1766;-0.2727;-0.3534;-0.3497;-0.5412
;189.9861;-0.1830;-0.1926;-0.2713;-0.3508;-0.3474;-0.5402
;189.9931;-0.2330;-0.2176;-0.2716;-0.3481;-0.3456;-0.5391
;190.0000;-0.2440;-0.2542;-0.2744;-0.3454;-0.3440;-0.5380
;190.0069;-0.2750;-0.2886;-0.2814;-0.3427;-0.3426;-0.5370
;190.0139;-0.3360;-0.3138;-0.2910;-0.3400;-0.3415;-0.5359
;190.0208;-0.3550;-0.3296;-0.3013;-0.3374;-0.3407;-0.5349
;190.0278;-0.3590;-0.3518;-0.3131;-0.3349;-0.3400;-0.5339
;190.0347;-0.3230;-0.3578;-0.3221;-0.3325;-0.3399;-0.5329
;190.0417;-0.3860;-0.3700;-0.3307;-0.3302;-0.3398;-0.5319
;190.0486;-0.3660;-0.3836;-0.3363;-0.3280;-0.3397;-0.5310
;190.0556;-0.4160;-0.4126;-0.3397;-0.3259;-0.3397;-0.5300
;190.0625;-0.4270;-0.4248;-0.3425;-0.3238;-0.3402;-0.5291
;190.0694;-0.4680;-0.4368;-0.3437;-0.3217;-0.3406;-0.5281
;190.0764;-0.4470;-0.4434;-0.3425;-0.3196;-0.3409;-0.5272
;190.0833;-0.4260;-0.4426;-0.3393;-0.3175;-0.3418;-0.5263
;190.0903;-0.4490;-0.4312;-0.3352;-0.3154;-0.3426;-0.5254
;190.0972;-0.4230;-0.4250;-0.3279;-0.3133;-0.3434;-0.5245
;190.1042;-0.4110;-0.4134;-0.3182;-0.3113;-0.3440;-0.5237
;190.1111;-0.4160;-0.3908;-0.3076;-0.3092;-0.3450;-0.5228
;190.1181;-0.3680;-0.3650;-0.2969;-0.3072;-0.3460;-0.5219
;190.1250;-0.3360;-0.3324;-0.2890;-0.3051;-0.3468;-0.5211
;190.1319;-0.2940;-0.2932;-0.2796;-0.3031;-0.3480;-0.5202
;190.1389;-0.2480;-0.2562;-0.2731;-0.3011;-0.3492;-0.5194
;190.1458;-0.2200;-0.2198;-0.2650;-0.2992;-0.3502;-0.5185
;190.1528;-0.1830;-0.1916;-0.2581;-0.2974;-0.3517;-0.5177
;190.1597;-0.1540;-0.1704;-0.2505;-0.2958;-0.3530;-0.5168
;190.1667;-0.1530;-0.1448;-0.2448;-0.2943;-0.3541;-0.5159
;190.1736;-0.1420;-0.1266;-0.2408;-0.2930;-0.3551;-0.5150
;190.1806;-0.0920;-0.1140;-0.2351;-0.2919;-0.3561;-0.5140
;190.1875;-0.0920;-0.1018;-0.2304;-0.2910;-0.3571;-0.5131
;190.1944;-0.0910;-0.0982;-0.2258;-0.2903;-0.3581;-0.5121
;190.2014;-0.0920;-0.1104;-0.2201;-0.2898;-0.3591;-0.5111
;190.2083;-0.1240;-0.1326;-0.2168;-0.2896;-0.3601;-0.5101
;190.2153;-0.1530;-0.1572;-0.2144;-0.2895;-0.3611;-0.5090
;190.2222;-0.2030;-0.1896;-0.2156;-0.2896;-0.3621;-0.5080
;190.2292;-0.2140;-0.2202;-0.2192;-0.2899;-0.3631;-0.5069
;190.2361;-0.2540;-0.2506;-0.2246;-0.2904;-0.3642;-0.5058
;190.2431;-0.2770;-0.2750;-0.2308;-0.2911;-0.3652;-0.5047
;190.2500;-0.3050;-0.2936;-0.2385;-0.2919;-0.3662;-0.5035
;190.2569;-0.3250;-0.3038;-0.2458;-0.2928;-0.3672;-0.5023
;190.2639;-0.3070;-0.3076;-0.2557;-0.2938;-0.3682;-0.5012
;190.2708;-0.3050;-0.3016;-0.2678;-0.2948;-0.3692;-0.5000
;190.2778;-0.2960;-0.2936;-0.2821;-0.2959;-0.3700;-0.4987
;190.2847;-0.2750;-0.2874;-0.2973;-0.2970;-0.3708;-0.4975
;190.2917;-0.2850;-0.2914;-0.3108;-0.2980;-0.3714;-0.4962
;190.2986;-0.2760;-0.2996;-0.3225;-0.2991;-0.3720;-0.4949
;190.3056;-0.3250;-0.3156;-0.3311;-0.3002;-0.3724;-0.4936
;190.3125;-0.3370;-0.3262;-0.3361;-0.3014;-0.3727;-0.4922
;190.3194;-0.3550;-0.3402;-0.3373;-0.3026;-0.3728;-0.4909
;190.3264;-0.3380;-0.3426;-0.3356;-0.3038;-0.3729;-0.4895
;190.3333;-0.3460;-0.3528;-0.3324;-0.3052;-0.3730;-0.4880
;190.3403;-0.3370;-0.3610;-0.3276;-0.3066;-0.3729;-0.4866
;190.3472;-0.3880;-0.3832;-0.3219;-0.3083;-0.3729;-0.4851
;190.3542;-0.3960;-0.4080;-0.3170;-0.3100;-0.3728;-0.4836
;190.3611;-0.4490;-0.4264;-0.3130;-0.3121;-0.3726;-0.4821
;190.3681;-0.4700;-0.4324;-0.3085;-0.3143;-0.3724;-0.4805
;190.3750;-0.4290;-0.4268;-0.3048;-0.3167;-0.3722;-0.4790
;190.3819;-0.4180;-0.4024;-0.3020;-0.3194;-0.3719;-0.4775
;190.3889;-0.3680;-0.3572;-0.3015;-0.3222;-0.3715;-0.4759
;190.3958;-0.3270;-0.3138;-0.2998;-0.3252;-0.3712;-0.4744
;190.4028;-0.2440;-0.2696;-0.2988;-0.3283;-0.3708;-0.4728
;190.4097;-0.2120;-0.2330;-0.2969;-0.3316;-0.3705;-0.4713
;190.4167;-0.1970;-0.2042;-0.2976;-0.3350;-0.3702;-0.4697
;190.4236;-0.1850;-0.1922;-0.2985;-0.3384;-0.3698;-0.4682
;190.4306;-0.1830;-0.1906;-0.2997;-0.3420;-0.3695;-0.4666
;190.4375;-0.1840;-0.1880;-0.2997;-0.3457;-0.3693;-0.4651
;190.4444;-0.2040;-0.1878;-0.3002;-0.3495;-0.3691;-0.4635
;190.4514;-0.1840;-0.1940;-0.2982;-0.3534;-0.3690;-0.4619
;190.4583;-0.1840;-0.2100;-0.2962;-0.3575;-0.3690;-0.4604
;190.4653;-0.2140;-0.2254;-0.2962;-0.3618;-0.3691;-0.4588
;190.4722;-0.2640;-0.2510;-0.2984;-0.3663;-0.3693;-0.4571
;190.4792;-0.2810;-0.2758;-0.3028;-0.3709;-0.3695;-0.4555
;190.4861;-0.3120;-0.3044;-0.3089;-0.3756;-0.3698;-0.4538
;190.4931;-0.3080;-0.3250;-0.3176;-0.3804;-0.3701;-0.4521
;190.5000;-0.3570;-0.3424;-0.3295;-0.3853;-0.3704;-0.4504
;190.5069;-0.3670;-0.3576;-0.3418;-0.3901;-0.3706;-0.4486
;190.5139;-0.3680;-0.3778;-0.3540;-0.3949;-0.3707;-0.4469
;190.5208;-0.3880;-0.3860;-0.3671;-0.3995;-0.3708;-0.4450
;190.5278;-0.4090;-0.3966;-0.3802;-0.4039;-0.3706;-0.4432
;190.5347;-0.3980;-0.4090;-0.3897;-0.4081;-0.3704;-0.4412
;190.5417;-0.4200;-0.4258;-0.3995;-0.4118;-0.3699;-0.4393
;190.5486;-0.4300;-0.4394;-0.4102;-0.4153;-0.3693;-0.4373
;190.5556;-0.4720;-0.4560;-0.4176;-0.4183;-0.3686;-0.4352
;190.5625;-0.4770;-0.4640;-0.4238;-0.4210;-0.3677;-0.4332
;190.5694;-0.4810;-0.4802;-0.4292;-0.4235;-0.3667;-0.4311
;190.5764;-0.4600;-0.4864;-0.4350;-0.4258;-0.3655;-0.4290
;190.5833;-0.5110;-0.4890;-0.4419;-0.4279;-0.3644;-0.4268
;190.5903;-0.5030;-0.4952;-0.4473;-0.4298;-0.3632;-0.4246
;190.5972;-0.4900;-0.5054;-0.4531;-0.4317;-0.3620;-0.4225
;190.6042;-0.5120;-0.4916;-0.4585;-0.4335;-0.3609;-0.4203
;190.6111;-0.5110;-0.4768;-0.4647;-0.4352;-0.3598;-0.4181
;190.6181;-0.4420;-0.4688;-0.4692;-0.4367;-0.3589;-0.4159
;190.6250;-0.4290;-0.4462;-0.4754;-0.4382;-0.3580;-0.4137
;190.6319;-0.4500;-0.4280;-0.4821;-0.4397;-0.3573;-0.4115
;190.6389;-0.3990;-0.4228;-0.4878;-0.4410;-0.3568;-0.4093
;190.6458;-0.4200;-0.4282;-0.4911;-0.4422;-0.3564;-0.4071
;190.6528;-0.4160;-0.4346;-0.4938;-0.4433;-0.3562;-0.4050
;190.6597;-0.4560;-0.4532;-0.4947;-0.4442;-0.3562;-0.4028
;190.6667;-0.4820;-0.4716;-0.4980;-0.4450;-0.3563;-0.4007
;190.6736;-0.4920;-0.4888;-0.4985;-0.4457;-0.3566;-0.3985
;190.6806;-0.5120;-0.5062;-0.4997;-0.4462;-0.3571;-0.3964
;190.6875;-0.5020;-0.5144;-0.5031;-0.4466;-0.3577;-0.3943
;190.6944;-0.5430;-0.5262;-0.5081;-0.4469;-0.3584;-0.3921
;190.7014;-0.5230;-0.5414;-0.5131;-0.4472;-0.3593;-0.3900
;190.7083;-0.5510;-0.5558;-0.5218;-0.4474;-0.3604;-0.3880
;190.7153;-0.5880;-0.5580;-0.5312;-0.4477;-0.3616;-0.3859
;190.7222;-0.5740;-0.5620;-0.5404;-0.4480;-0.3629;-0.3839
;190.7292;-0.5540;-0.5526;-0.5528;-0.4482;-0.3643;-0.3818
;190.7361;-0.5430;-0.5436;-0.5640;-0.4484;-0.3658;-0.3798
;190.7431;-0.5040;-0.5334;-0.5753;-0.4484;-0.3673;-0.3778
;190.7500;-0.5430;-0.5292;-0.5846;-0.4483;-0.3687;-0.3758
;190.7569;-0.5230;-0.5356;-0.5901;-0.4480;-0.3702;-0.3739
;190.7639;-0.5330;-0.5622;-0.5934;-0.4475;-0.3716;-0.3719
;190.7708;-0.5750;-0.5810;-0.5935;-0.4466;-0.3729;-0.3700
;190.7778;-0.6370;-0.6080;-0.5918;-0.4455;-0.3742;-0.3681
;190.7847;-0.6370;-0.6346;-0.5830;-0.4440;-0.3754;-0.3662
;190.7917;-0.6580;-0.6554;-0.5732;-0.4422;-0.3764;-0.3643
;190.7986;-0.6660;-0.6700;-0.5606;-0.4401;-0.3773;-0.3624
;190.8056;-0.6790;-0.6824;-0.5458;-0.4376;-0.3781;-0.3606
;190.8125;-0.7100;-0.6904;-0.5302;-0.4347;-0.3788;-0.3588
;190.8194;-0.6990;-0.6950;-0.5163;-0.4316;-0.3794;-0.3569
;190.8264;-0.6980;-0.6830;-0.5020;-0.4282;-0.3800;-0.3552
;190.8333;-0.6890;-0.6562;-0.4892;-0.4247;-0.3806;-0.3535
;190.8403;-0.6190;-0.6192;-0.4757;-0.4209;-0.3812;-0.3518
;190.8472;-0.5760;-0.5714;-0.4630;-0.4171;-0.3819;-0.3501
;190.8542;-0.5140;-0.4982;-0.4516;-0.4131;-0.3825;-0.3484
;190.8611;-0.4590;-0.4300;-0.4406;-0.4091;-0.3832;-0.3468
;190.8681;-0.3230;-0.3620;-0.4287;-0.4050;-0.3840;-0.3451
;190.8750;-0.2780;-0.3028;-0.4180;-0.4010;-0.3847;-0.3436
;190.8819;-0.2360;-0.2478;-0.4086;-0.3970;-0.3855;-0.3420
;190.8889;-0.2180;-0.2246;-0.3996;-0.3932;-0.3862;-0.3404
;190.8958;-0.1840;-0.2058;-0.3898;-0.3894;-0.3869;-0.3388
;190.9028;-0.2070;-0.1958;-0.3783;-0.3859;-0.3876;-0.3373
;190.9097;-0.1840;-0.1932;-0.3664;-0.3826;-0.3882;-0.3358
;190.9167;-0.1860;-0.1976;-0.3554;-0.3796;-0.3889;-0.3342
;190.9236;-0.2050;-0.2056;-0.3443;-0.3767;-0.3895;-0.3327
;190.9306;-0.2060;-0.2286;-0.3356;-0.3741;-0.3901;-0.3312
;190.9375;-0.2470;-0.2594;-0.3296;-0.3717;-0.3907;-0.3297
;190.9444;-0.2990;-0.2924;-0.3238;-0.3695;-0.3913;-0.3282
;190.9514;-0.3400;-0.3356;-0.3199;-0.3674;-0.3919;-0.3267
;190.9583;-0.3700;-0.3746;-0.3181;-0.3655;-0.3925;-0.3252
;190.9653;-0.4220;-0.4018;-0.3170;-0.3637;-0.3932;-0.3238
;190.9722;-0.4420;-0.4182;-0.3165;-0.3620;-0.3938;-0.3223
;190.9792;-0.4350;-0.4244;-0.3152;-0.3603;-0.3944;-0.3208
;190.9861;-0.4220;-0.4244;-0.3140;-0.3586;-0.3950;-0.3194
;190.9931;-0.4010;-0.4186;-0.3119;-0.3569;-0.3955;-0.3180
;191.0000;-0.4220;-0.4120;-0.3103;-0.3551;-0.3959;-0.3166
;191.0069;-0.4130;-0.4124;-0.3066;-0.3533;-0.3962;-0.3153
;191.0139;-0.4020;-0.4062;-0.3009;-0.3514;-0.3963;-0.3139
;191.0208;-0.4240;-0.3940;-0.2939;-0.3494;-0.3962;-0.3126
;191.0278;-0.3700;-0.3670;-0.2840;-0.3475;-0.3960;-0.3114
;191.0347;-0.3610;-0.3370;-0.2721;-0.3455;-0.3955;-0.3101
