UTC Time;Pegel Faverges 1;Temp, Faverges 1;Temp, Faverges 2;Pegel Faverges 2
20/08/2019 16:10;-0,01;5,814845;-2,415545;23,95859
20/08/2019 16:00;-0,0097;6,429645;-2,41642;23,96538
20/08/2019 15:50;0,00994;7,317605;-2,407875;23,97837
20/08/2019 15:40;0,024515;8,533849;-2,325225;23,979
20/08/2019 15:30;0,024185;8,832259;-2,31139;23,979
20/08/2019 15:20;0,02376;9,16495;-2,29216;23,979
20/08/2019 15:10;0,02535;9,157834;-2,344045;23,97906
20/08/2019 15:00;0,026975;8,868845;-2,472145;23,97911
20/08/2019 14:50;0,02946;8,378545;-2,48193;23,97967
20/08/2019 14:40;0,02942;7,96689;-2,389955;23,98172
20/08/2019 14:30;0,030015;7,811629;-2,278875;23,98429
20/08/2019 14:20;0,028835;7,739474;-2,240665;23,98394
20/08/2019 14:10;0,026115;7,797225;-2,3208;23,98431
20/08/2019 14:00;0,02365;8,473664;-2,382505;23,98728
20/08/2019 13:50;0,024345;9,497945;-2,3421;23,98801
20/08/2019 13:40;0,02882;9,330925;-2,26673;23,98498
20/08/2019 13:30;0,03072;8,474734;-2,296525;23,98122
20/08/2019 13:20;0,028805;7,80042;-2,276785;23,98113
20/08/2019 13:10;0,01992;7,4083;-2,308815;23,97974
20/08/2019 13:00;0,015535;7,125745;-2,30931;23,979
20/08/2019 12:50;0,008495;6,760585;-2,258975;23,979
20/08/2019 12:40;-0,002515;6,5617;-2,232495;23,979
20/08/2019 12:30;-0,01368;6,84001;-2,284545;23,979
20/08/2019 12:20;-0,01555;7,348895;-2,393655;23,97891
20/08/2019 12:10;0,00938;8,87272;-2,418255;23,97804
20/08/2019 12:00;0,016325;10,187145;-2,423615;23,96654
20/08/2019 11:50;0,016;10,60255;-2,38356;23,95583
20/08/2019 11:40;0,016;11,47118;-2,380075;23,95557
20/08/2019 11:30;0,0411;13,39996;-2,382185;23,96336
20/08/2019 11:20;0,094205;15,14271;-2,38002;23,95948
20/08/2019 11:10;0,096;15,05845;-2,342795;23,95115
20/08/2019 11:00;0,09677;14,16469;-2,33182;23,96129
20/08/2019 10:50;0,100355;12,97687;-2,29268;23,97135
20/08/2019 10:40;0,093945;11,897354;-2,319885;23,97809
20/08/2019 10:30;0,103875;11,0006;-2,2943;23,97898
20/08/2019 10:20;0,104195;10,358315;-2,2548;23,97898
20/08/2019 10:10;0,10278;9,803904;-2,266875;23,979
20/08/2019 10:00;0,082825;9,27144;-2,184575;23,979
20/08/2019 09:50;0,0653;8,919934;-2,188405;23,979
20/08/2019 09:40;0,069175;9,001415;-2,26783;23,979
20/08/2019 09:30;0,06588;8,871415;-2,22034;23,979
20/08/2019 09:20;0,06414;8,799339;-2,177525;23,979
20/08/2019 09:10;0,065285;8,93049;-2,236995;23,979
20/08/2019 09:00;0,0666;8,871764;-2,28206;23,979
20/08/2019 08:50;0,06581;8,831775;-2,28151;23,979
20/08/2019 08:40;0,06526;8,82934;-2,36928;23,979
20/08/2019 08:30;0,065535;8,915575;-2,307395;23,979
20/08/2019 08:20;0,06632;8,90956;-2,240655;23,97904
20/08/2019 08:10;0,067915;8,961485;-2,25803;23,98043
20/08/2019 08:00;0,069235;9,031709;-2,275;23,99121
20/08/2019 07:50;0,07034;8,97279;-2,281865;23,99545
20/08/2019 07:40;0,07082;8,79082;-2,269655;23,99822
20/08/2019 07:30;0,071;8,64734;-2,24404;24,00607
20/08/2019 07:20;0,071;8,42706;-2,30128;24,01803
20/08/2019 07:10;0,068775;8,161205;-2,301465;24,02
20/08/2019 07:00;0,04039;7,841379;-2,20374;24,02
20/08/2019 06:50;0,031;7,590379;-2,213275;24,02
20/08/2019 06:40;0,031;7,47256;-2,19712;24,02002
20/08/2019 06:30;0,031;7,376014;-2,25895;24,02179
20/08/2019 06:20;0,031;7,200965;-2,28151;24,033
20/08/2019 06:10;0,031;6,97928;-2,32311;24,04791
20/08/2019 06:00;0,030765;6,92143;-2,26859;24,06011
20/08/2019 05:50;0,031;7,14687;-2,27353;24,061
20/08/2019 05:40;0,031;7,12244;-2,30574;24,061
20/08/2019 05:30;0,031;7,04622;-2,265555;24,06193
20/08/2019 05:20;0,03098;6,94397;-2,19242;24,07266
20/08/2019 05:10;0,03042;6,849435;-2,23488;24,08027
20/08/2019 05:00;0,026755;6,793305;-2,234505;24,08836
20/08/2019 04:50;0,025935;6,75884;-2,145435;24,09942
20/08/2019 04:40;0,020595;6,70385;-2,21762;24,101
20/08/2019 04:30;0,01455;6,59634;-2,25574;24,101
20/08/2019 04:20;0,01193;6,49479;-2,26254;24,101
20/08/2019 04:10;0,01605;6,526;-2,21308;24,10135
20/08/2019 04:00;0,0299;6,72441;-2,208115;24,10552
20/08/2019 03:50;0,017415;6,59335;-2,19953;24,11604
20/08/2019 03:40;0,013745;6,51692;-2,16954;24,13493
20/08/2019 03:30;0,010765;6,34948;-2,21235;24,14183
20/08/2019 03:20;0,009555;6,31087;-2,239325;24,142
20/08/2019 03:10;0,01463;6,45441;-2,262045;24,142
20/08/2019 03:00;0,016775;6,504135;-2,20791;24,142
20/08/2019 02:50;0,01058;6,342025;-2,125595;24,142
20/08/2019 02:40;0,00977;6,26911;-2,117055;24,142
20/08/2019 02:30;0,004591;6,141605;-2,165145;24,14207
20/08/2019 02:20;-0,00486;5,882145;-2,18393;24,14311
20/08/2019 02:10;-0,008235;5,570945;-2,19107;24,14546
20/08/2019 02:00;-0,01001;5,218475;-2,141085;24,14472
20/08/2019 01:50;-0,013365;5,214005;-2,07568;24,14343
20/08/2019 01:40;0,00187;5,786455;-2,125615;24,14199
20/08/2019 01:30;0,02246;6,694325;-2,18106;24,14108
20/08/2019 01:20;0,023;7,663789;-2,116575;24,13822
20/08/2019 01:10;0,022985;7,873124;-2,175785;24,13562
20/08/2019 01:00;0,022935;7,989335;-2,15623;24,13286
20/08/2019 00:50;0,02297;8,047325;-2,235235;24,13117
20/08/2019 00:40;0,032225;8,29537;-2,208055;24,13057
20/08/2019 00:30;0,024815;8,24885;-2,15635;24,13176
20/08/2019 00:20;0,046505;8,046785;-2,24526;24,1376
20/08/2019 00:10;0,064;7,860755;-2,27848;24,15139
20/08/2019 00:00;0,064;7,634195;-2,212675;24,16551
19/08/2019 23:50;0,064;7,555805;-2,273395;24,17924
19/08/2019 23:40;0,065515;7,4886;-2,24089;24,18296
19/08/2019 23:30;0,06868;7,32082;-2,18205;24,183
19/08/2019 23:20;0,06445;7,02915;-2,149915;24,183
19/08/2019 23:10;0,03931;6,736725;-2,150095;24,183
19/08/2019 23:00;0,03124;6,58278;-2,16593;24,183
19/08/2019 22:50;0,031;6,40037;-2,158345;24,18322
19/08/2019 22:40;0,031;6,22669;-2,091995;24,18366
19/08/2019 22:30;0,031;5,887675;-2,15602;24,18613
19/08/2019 22:20;0,031;5,741145;-2,1195;24,18565
19/08/2019 22:10;0,031;5,50974;-2,079955;24,18509
19/08/2019 22:00;0,03096;5,4127;-2,17659;24,18416
19/08/2019 21:50;0,030765;5,73691;-2,200435;24,18768
19/08/2019 21:40;0,031015;6,828715;-2,0858;24,18468
19/08/2019 21:30;0,031;7,15329;-2,02294;24,18444
19/08/2019 21:20;0,031;6,83677;-2,04773;24,187
19/08/2019 21:10;0,031;6,53326;-2,08591;24,19222
19/08/2019 21:00;0,031;6,296045;-2,16584;24,20344
19/08/2019 20:50;0,031;6,124045;-2,11307;24,21521
19/08/2019 20:40;0,031;6,33204;-2,100095;24,22279
19/08/2019 20:30;0,031;6,27788;-2,056;24,22291
19/08/2019 20:20;0,031;6,007175;-2,095745;24,223
19/08/2019 20:10;0,030185;5,666325;-2,151195;24,22286
19/08/2019 20:00;0,029685;5,33471;-2,16111;24,22298
19/08/2019 19:50;0,03074;5,342365;-2,07036;24,22297
19/08/2019 19:40;0,03098;5,64286;-2,193655;24,22254
19/08/2019 19:30;0,025655;5,448535;-2,18756;24,21893
19/08/2019 19:20;0,025825;5,11292;-2,05555;24,21834
19/08/2019 19:10;0,014875;5,06638;-2,048365;24,19848
19/08/2019 19:00;0,022795;5,36001;-2,024895;24,19269
19/08/2019 18:50;0,025665;5,656745;-2,077565;24,18885
19/08/2019 18:40;0,025695;5,525145;-2,172205;24,18639
19/08/2019 18:30;0,027145;5,808575;-2,11595;24,18617
19/08/2019 18:20;0,02537;5,814535;-2,05649;24,18626
19/08/2019 18:10;0,007355;5,28062;-2,08946;24,18519
19/08/2019 18:00;-0,00029;4,83038;-2,106165;24,18444
19/08/2019 17:50;0,01288;5,297175;-2,198405;24,18518
19/08/2019 17:40;0,016075;6,42673;-2,10514;24,18467
19/08/2019 17:30;0,01614;7,45335;-2,10068;24,18339
19/08/2019 17:20;0,017765;8,622004;-2,1097;24,17654
19/08/2019 17:10;0,016;8,843225;-2,182015;24,1727
19/08/2019 17:00;0,016915;8,900725;-2,189015;24,18139
19/08/2019 16:50;0,03187;9,10488;-2,19131;24,1836
19/08/2019 16:40;0,05208;9,814369;-2,11331;24,17934
19/08/2019 16:30;0,060925;12,74773;-2,017645;24,18131
19/08/2019 16:20;0,08832;15,31378;-1,99848;24,18941
19/08/2019 16:10;0,089;16,31872;-2,00792;24,1918
19/08/2019 16:00;0,089;16,81375;-2,08013;24,192
19/08/2019 15:50;0,08881;17,1571;-2,173815;24,192
19/08/2019 15:40;0,090885;18,0024;-2,11319;24,192
19/08/2019 15:30;0,10627;18,70473;-2,093295;24,192
19/08/2019 15:20;0,121835;19,38835;-2,065995;24,19203
19/08/2019 15:10;0,126875;19,85243;-2,06885;24,192
19/08/2019 15:00;0,12788;19,87064;-2,138615;24,192
19/08/2019 14:50;0,11033;18,99543;-2,089225;24,192
19/08/2019 14:40;0,096545;18,32284;-2,103985;24,192
19/08/2019 14:30;0,10131;18,50576;-2,110975;24,19206
19/08/2019 14:20;0,097845;18,4507;-2,13485;24,19207
19/08/2019 14:10;0,090365;18,07891;-2,150095;24,192
19/08/2019 14:00;0,09383;18,17705;-2,1442;24,19223
19/08/2019 13:50;0,09649;18,37796;-2,059585;24,19217
19/08/2019 13:40;0,1001;18,4858;-2,02817;24,19209
19/08/2019 13:30;0,111255;19,07709;-2,054865;24,192
19/08/2019 13:20;0,12625;19,89683;-2,08151;24,192
19/08/2019 13:10;0,12921;20,17613;-2,102025;24,192
19/08/2019 13:00;0,11771;19,50752;-2,138395;24,192
19/08/2019 12:50;0,094665;18,16511;-2,156395;24,192
19/08/2019 12:40;0,095685;16,34285;-2,15263;24,18821
19/08/2019 12:30;0,081415;14,39899;-2,13358;24,17868
19/08/2019 12:20;0,056635;12,7089;-2,169585;24,16997
19/08/2019 12:10;0,056;12,34394;-2,200725;24,1642
19/08/2019 12:00;0,053625;12,36155;-2,180385;24,16481
19/08/2019 11:50;0,052395;12,74981;-2,17088;24,15804
19/08/2019 11:40;0,080145;14,22444;-2,17113;24,16224
19/08/2019 11:30;0,089555;17,27184;-2,179565;24,16489
19/08/2019 11:20;0,116935;19,84447;-2,154755;24,16724
19/08/2019 11:10;0,12885;21,8139;-2,111145;24,1667
19/08/2019 11:00;0,128955;22,4693;-2,20216;24,16163
19/08/2019 10:50;0,128985;21,88297;-2,224915;24,15514
19/08/2019 10:40;0,128805;21,04235;-2,22049;24,15187
19/08/2019 10:30;0,12173;20,60078;-2,2145;24,15112
19/08/2019 10:20;0,09619;19,3178;-2,220345;24,151
19/08/2019 10:10;0,08934;18,28534;-2,162115;24,151
19/08/2019 10:00;0,09217;17,84393;-2,1495;24,151
19/08/2019 09:50;0,096;17,4205;-2,1619;24,15041
19/08/2019 09:40;0,095815;16,63739;-2,047955;24,14137
19/08/2019 09:30;0,09597;15,86581;-2,056485;24,13311
19/08/2019 09:20;0,0931;15,36267;-2,05411;24,13128
19/08/2019 09:10;0,07312;14,64445;-2,087955;24,12682
19/08/2019 09:00;0,094435;14,04971;-2,121085;24,12653
19/08/2019 08:50;0,100575;12,85513;-1,993305;24,13235
19/08/2019 08:40;0,07578;11,571779;-2,033755;24,14135
19/08/2019 08:30;0,06593;10,005095;-2,0429;24,142
19/08/2019 08:20;0,053015;9,347065;-2,086275;24,142
19/08/2019 08:10;0,047295;8,72386;-2,08029;24,142
19/08/2019 08:00;0,066885;8,466429;-2,041395;24,142
19/08/2019 07:50;0,066895;8,20197;-2,019675;24,142
19/08/2019 07:40;0,062605;7,757305;-2,032845;24,142
19/08/2019 07:30;0,041485;7,494985;-2,01742;24,142
19/08/2019 07:20;0,02492;7,264185;-1,981925;24,142
19/08/2019 07:10;0,029875;7,408455;-2,009305;24,142
19/08/2019 07:00;0,044405;7,563534;-2,0517;24,14203
19/08/2019 06:50;0,062715;7,74968;-2,095925;24,14252
19/08/2019 06:40;0,06392;7,79911;-2,023765;24,14375
19/08/2019 06:30;0,06178;7,750644;-2,03614;24,14833
19/08/2019 06:20;0,045335;7,60668;-1,96267;24,15272
19/08/2019 06:10;0,02902;7,502625;-2,0121;24,15783
19/08/2019 06:00;0,02444;7,421205;-2,03068;24,16607
19/08/2019 05:50;0,02462;7,285995;-2,042375;24,16822
19/08/2019 05:40;0,026125;7,133265;-1,913975;24,17296
19/08/2019 05:30;0,02755;6,974685;-2,0095;24,17606
19/08/2019 05:20;0,029195;6,863435;-1,96054;24,18192
19/08/2019 05:10;0,03008;6,77996;-2,00346;24,18298
19/08/2019 05:00;0,03024;6,723765;-2,06514;24,183
19/08/2019 04:50;0,03014;6,641915;-2,02568;24,183
19/08/2019 04:40;0,02963;6,54796;-2,009645;24,18307
19/08/2019 04:30;0,02976;6,48813;-1,97243;24,18311
19/08/2019 04:20;0,02451;6,20809;-1,89519;24,18347
19/08/2019 04:10;0,022635;6,214125;-1,898615;24,18326
19/08/2019 04:00;0,014605;6,142665;-1,95468;24,18309
19/08/2019 03:50;-0,003665;5,87215;-1,972505;24,18292
19/08/2019 03:40;-0,010035;5,83651;-1,949135;24,18153
19/08/2019 03:30;-0,007175;6,24501;-1,942355;24,17437
19/08/2019 03:20;-0,0115;6,179065;-1,96909;24,15957
19/08/2019 03:10;-0,0135;5,823335;-1,936775;24,14368
19/08/2019 03:00;-0,012035;5,357685;-1,945585;24,142
19/08/2019 02:50;-0,01358;4,99844;-1,946365;24,142
19/08/2019 02:40;-0,014845;5,263745;-1,96682;24,142
19/08/2019 02:30;-0,01569;5,36492;-2,02265;24,13867
19/08/2019 02:20;-0,01634;5,824875;-1,972855;24,12853
19/08/2019 02:10;-0,01694;6,28606;-1,885715;24,10495
19/08/2019 02:00;-0,012195;6,316815;-1,86711;24,10249
19/08/2019 01:50;-0,01436;6,302625;-1,93278;24,10102
19/08/2019 01:40;-0,004375;6,42847;-1,957405;24,101
19/08/2019 01:30;-0,009225;6,366195;-1,973565;24,101
19/08/2019 01:20;-0,014165;6,00105;-1,89093;24,101
19/08/2019 01:10;-0,014595;5,67428;-1,90109;24,09962
19/08/2019 01:00;-0,01322;5,38431;-1,93529;24,0879
19/08/2019 00:50;-0,01078;5,17456;-2,063925;24,07839
19/08/2019 00:40;-0,012915;4,91952;-2,079415;24,06166
19/08/2019 00:30;-0,01497;4,497815;-2,06937;24,05908
19/08/2019 00:20;-0,01448;4,34866;-2,07231;24,03273
19/08/2019 00:10;-0,01577;4,560475;-2,04864;24,02057
19/08/2019 00:00;-0,0167;4,85023;-2,081955;24,02
18/08/2019 23:50;-0,01558;4,840435;-2,026165;24,02
18/08/2019 23:40;-0,01691;4,69513;-1,99874;24,01991
18/08/2019 23:30;-0,01674;4,6117;-1,97927;24,01327
18/08/2019 23:20;-0,020725;4,415415;-1,960715;23,99813
18/08/2019 23:10;-0,02226;4,48062;-1,935065;23,99623
18/08/2019 23:00;-0,01645;5,2047;-2,05798;24,00141
18/08/2019 22:50;0,015905;7,484025;-2,075145;24,00602
18/08/2019 22:40;0,016;8,348075;-2,11269;24,00341
18/08/2019 22:30;0,015965;8,824075;-2,08104;24,00479
18/08/2019 22:20;0,01609;9,432465;-1,97255;24,005
18/08/2019 22:10;0,018045;9,88707;-2,04336;24,005
18/08/2019 22:00;0,025675;10,08736;-2,018975;24,00466
18/08/2019 21:50;0,034635;10,144029;-2,02461;24,00672
18/08/2019 21:40;0,02562;10,183274;-2,010155;24,01048
18/08/2019 21:30;0,01419;10,10121;-1,95752;24,02172
18/08/2019 21:20;0,00991;9,83761;-1,921465;24,03862
18/08/2019 21:10;0,008905;9,436269;-1,97162;24,04492
18/08/2019 21:00;0,00813;9,11332;-1,98942;24,045
18/08/2019 20:50;0,008865;9,104075;-1,976595;24,045
18/08/2019 20:40;0,00993;9,335975;-1,984595;24,04502
18/08/2019 20:30;0,01362;9,629235;-2,029765;24,04723
18/08/2019 20:20;0,03092;9,93105;-2,01542;24,06015
18/08/2019 20:10;0,04691;10,258004;-2,057495;24,06675
18/08/2019 20:00;0,049;10,590929;-1,98072;24,0791
18/08/2019 19:50;0,049;10,937975;-1,957655;24,07813
18/08/2019 19:40;0,04898;11,273555;-1,978195;24,07204
18/08/2019 19:30;0,04869;11,61887;-2,03864;24,07049
18/08/2019 19:20;0,045525;12,02529;-2,02732;24,07
18/08/2019 19:10;0,04133;12,52456;-2,001745;24,07003
18/08/2019 19:00;0,041045;13,21513;-2,00657;24,07555
18/08/2019 18:50;0,053305;14,03585;-1,97962;24,09855
18/08/2019 18:40;0,073985;15,02256;-2,032585;24,11096
18/08/2019 18:30;0,081;16,14907;-2,08528;24,11078
18/08/2019 18:20;0,08104;17,45872;-2,036135;24,10362
18/08/2019 18:10;0,09575;18,90675;-2,08714;24,09902
18/08/2019 18:00;0,11387;20,47146;-2,015525;24,11998
18/08/2019 17:50;0,114;21,68235;-2,04912;24,13439
18/08/2019 17:40;0,111685;22,26665;-2,052965;24,13187
18/08/2019 17:30;0,115365;22,90465;-2,091995;24,12296
18/08/2019 17:20;0,13346;23,7467;-2,078755;24,12022
18/08/2019 17:10;0,146985;24,79652;-2,085985;24,12
18/08/2019 17:00;0,147;25,87387;-2,081235;24,12
18/08/2019 16:50;0,146445;26,28863;-2,11148;24,12
18/08/2019 16:40;0,14168;27,11459;-2,115685;24,12
18/08/2019 16:30;0,16243;28,96553;-2,12027;24,12006
18/08/2019 16:20;0,18;30,91482;-2,110455;24,12055
18/08/2019 16:10;0,18;31,58178;-2,10737;24,12082
18/08/2019 16:00;0,18017;32,06295;-2,110535;24,12062
18/08/2019 15:50;0,18114;32,71027;-2,088555;24,12034
18/08/2019 15:40;0,183825;32,65922;-2,12525;24,12
18/08/2019 15:30;0,18691;32,31962;-2,14128;24,12
18/08/2019 15:20;0,187;32,58588;-2,137355;24,12
18/08/2019 15:10;0,187;32,33022;-2,19843;24,11995
18/08/2019 15:00;0,181865;30,91883;-2,224025;24,11085
18/08/2019 14:50;0,1608;29,90989;-2,1967;24,09118
18/08/2019 14:40;0,15799;29,68832;-2,195335;24,08497
18/08/2019 14:30;0,16231;29,94417;-2,182815;24,0838
18/08/2019 14:20;0,184705;31,68633;-2,21719;24,07924
18/08/2019 14:10;0,187;33,75661;-2,245175;24,07885
18/08/2019 14:00;0,187;34,45128;-2,20408;24,07133
18/08/2019 13:50;0,18776;33,99767;-2,212825;24,05523
18/08/2019 13:40;0,190665;33,38636;-2,2067;24,04102
18/08/2019 13:30;0,192415;33,60762;-2,16104;24,03894
18/08/2019 13:20;0,192895;33,71102;-2,128685;24,03567
18/08/2019 13:10;0,19422;33,49246;-2,25126;24,02343
18/08/2019 13:00;0,1942;34,48436;-2,22743;24,00771
18/08/2019 12:50;0,195;35,66599;-2,26215;24,0035
18/08/2019 12:40;0,195;35,62963;-2,268945;23,99359
18/08/2019 12:30;0,195;34,59549;-2,211485;23,97813
18/08/2019 12:20;0,195235;34,67419;-2,21031;23,96782
18/08/2019 12:10;0,199035;35,09921;-2,14207;23,95233
18/08/2019 12:00;0,20132;34,69356;-2,189655;23,93449
18/08/2019 11:50;0,20172;34,18248;-2,225735;23,9199
18/08/2019 11:40;0,20159;33,57397;-2,2097;23,90068
18/08/2019 11:30;0,200535;33,24406;-2,21767;23,89196
18/08/2019 11:20;0,19885;32,90579;-2,19706;23,87932
18/08/2019 11:10;0,18948;32,42012;-2,25954;23,86184
18/08/2019 11:00;0,175685;31,69245;-2,1931;23,85035
18/08/2019 10:50;0,163085;30,86532;-2,16459;23,83586
18/08/2019 10:40;0,16207;30,35399;-2,18436;23,80839
18/08/2019 10:30;0,162;29,65347;-2,137065;23,7756
18/08/2019 10:20;0,161345;28,67919;-2,22903;23,78291
18/08/2019 10:10;0,161815;28,59086;-2,16935;23,77268
18/08/2019 10:00;0,161815;28,93777;-2,087175;23,76516
18/08/2019 09:50;0,16137;28,9114;-2,13661;23,75947
18/08/2019 09:40;0,16156;28,37268;-2,1802;23,74264
18/08/2019 09:30;0,16132;27,53897;-2,202295;23,73003
18/08/2019 09:20;0,15253;26,69473;-2,310905;23,72898
18/08/2019 09:10;0,144155;26,32226;-2,202665;23,72648
18/08/2019 09:00;0,13769;25,99402;-2,15642;23,71133
18/08/2019 08:50;0,12592;25,00262;-2,080325;23,69708
18/08/2019 08:40;0,122;23,91115;-2,04106;23,69035
18/08/2019 08:30;0,122;22,91147;-2,08148;23,689
18/08/2019 08:20;0,12194;22,12419;-2,132315;23,6889
18/08/2019 08:10;0,113285;21,25252;-2,12178;23,68287
18/08/2019 08:00;0,09184;20,3127;-2,15751;23,66589
18/08/2019 07:50;0,081155;19,30126;-2,07273;23,65423
18/08/2019 07:40;0,08142;18,20109;-2,047435;23,65763
18/08/2019 07:30;0,084945;17,03581;-2,08781;23,66342
18/08/2019 07:20;0,078535;15,91971;-2,10443;23,664
18/08/2019 07:10;0,057825;14,80117;-2,118465;23,664
18/08/2019 07:00;0,049;13,65901;-2,09761;23,664
18/08/2019 06:50;0,04929;12,40144;-2,04825;23,664
18/08/2019 06:40;0,044455;11,131049;-2,09144;23,664
18/08/2019 06:30;0,01577;9,85846;-2,13238;23,664
18/08/2019 06:20;0,016;9,17331;-2,16571;23,62545
18/08/2019 06:10;0,016;9,006495;-2,10857;23,62315
18/08/2019 06:00;0,016;8,685334;-2,13251;23,62196
18/08/2019 05:50;0,016;8,563489;-2,21268;23,55436
18/08/2019 05:40;0,016;8,441305;-2,231225;23,51381
18/08/2019 05:30;0,016;8,31451;-2,098445;23,51684
18/08/2019 05:20;0,016;8,275964;-2,17578;23,51568
18/08/2019 05:10;0,016;8,26254;-2,13737;23,51678
18/08/2019 05:00;0,016;8,2914;-2,16953;23,517
18/08/2019 04:50;0,016;8,389844;-2,196985;23,517
18/08/2019 04:40;0,016;8,424164;-2,06496;23,51706
18/08/2019 04:30;0,016;8,4673;-2,102865;23,51735
18/08/2019 04:20;0,016;8,55447;-2,1935;23,51913
18/08/2019 04:10;0,016;8,670045;-2,25752;23,52137
18/08/2019 04:00;0,016;8,763119;-2,24919;23,52512
18/08/2019 03:50;0,016;8,754205;-2,100635;23,53051
18/08/2019 03:40;0,016;8,790445;-2,10438;23,53556
18/08/2019 03:30;0,016;8,78576;-2,127345;23,54304
18/08/2019 03:20;0,016;8,784205;-2,059035;23,54685
18/08/2019 03:10;0,016;8,70327;-1,98778;23,55169
18/08/2019 03:00;0,016;8,629295;-2,015625;23,55612
18/08/2019 02:50;0,016;8,747359;-2,151315;23,55644
18/08/2019 02:40;0,016;8,90074;-2,127245;23,557
18/08/2019 02:30;0,016;8,882079;-2,23029;23,557
18/08/2019 02:20;0,016;8,928525;-2,177485;23,557
18/08/2019 02:10;0,016;8,963125;-2,10067;23,557
18/08/2019 02:00;0,016;9,160365;-2,050105;23,55731
18/08/2019 01:50;0,01615;9,37177;-2,120705;23,55967
18/08/2019 01:40;0,01665;9,490865;-2,151955;23,56425
18/08/2019 01:30;0,021695;9,66424;-2,015535;23,57155
18/08/2019 01:20;0,027465;9,789525;-2,00979;23,5606
18/08/2019 01:10;0,032355;9,88282;-2,045865;23,56853
18/08/2019 01:00;0,04036;9,952779;-2,068135;23,57255
18/08/2019 00:50;0,048795;10,005069;-2,15154;23,5798
18/08/2019 00:40;0,04447;9,907825;-2,0978;23,58235
18/08/2019 00:30;0,03415;9,684504;-2,048315;23,59051
18/08/2019 00:20;0,03177;9,604005;-2,10554;23,59674
18/08/2019 00:10;0,029185;9,547054;-2,03961;23,59786
18/08/2019 00:00;0,034285;9,574845;-2,11108;23,598
17/08/2019 23:50;0,034155;9,558415;-2,14837;23,598
17/08/2019 23:40;0,03895;9,540685;-2,138765;23,598
17/08/2019 23:30;0,0478;9,654969;-2,001935;23,598
17/08/2019 23:20;0,05461;9,762275;-1,982075;23,598
17/08/2019 23:10;0,0553;9,83174;-2,00755;23,598
17/08/2019 23:00;0,055745;9,846214;-2,04317;23,59802
17/08/2019 22:50;0,05597;9,895165;-1,980135;23,59957
17/08/2019 22:40;0,055985;9,93579;-2,07565;23,609
17/08/2019 22:30;0,056;10,065359;-2,109895;23,61914
17/08/2019 22:20;0,056;10,360569;-2,065095;23,63181
17/08/2019 22:10;0,056;10,629379;-1,99068;23,63882
17/08/2019 22:00;0,056;10,780979;-2,02088;23,639
17/08/2019 21:50;0,05582;10,882104;-2,07207;23,639
17/08/2019 21:40;0,055565;10,981095;-2,12051;23,63857
17/08/2019 21:30;0,05507;11,066015;-2,190015;23,63893
17/08/2019 21:20;0,053675;11,19979;-2,063595;23,63818
17/08/2019 21:10;0,05151;11,426005;-2,129245;23,63857
17/08/2019 21:00;0,04974;11,59725;-2,016305;23,63871
17/08/2019 20:50;0,049325;11,706555;-2,008515;23,63788
17/08/2019 20:40;0,049;11,773804;-2,01609;23,64433
17/08/2019 20:30;0,049;11,890539;-2,041215;23,65165
17/08/2019 20:20;0,04909;11,96466;-2,008655;23,65477
17/08/2019 20:10;0,04931;12,038385;-2,006635;23,66206
17/08/2019 20:00;0,049255;12,067145;-2,00263;23,66784
17/08/2019 19:50;0,04953;12,146135;-2,01267;23,67073
17/08/2019 19:40;0,050645;12,24861;-2,004495;23,66924
17/08/2019 19:30;0,051555;12,46579;-2,004915;23,66684
17/08/2019 19:20;0,052845;12,81364;-2,004735;23,66432
17/08/2019 19:10;0,063085;13,2208;-2,03241;23,664
17/08/2019 19:00;0,068115;13,62833;-2,028275;23,664
17/08/2019 18:50;0,075815;14,04599;-2,036145;23,664
17/08/2019 18:40;0,085985;14,77358;-2,04631;23,664
17/08/2019 18:30;0,08138;15,75434;-2,100095;23,664
17/08/2019 18:20;0,081115;16,75478;-2,098245;23,664
17/08/2019 18:10;0,09782;18,02714;-2,06317;23,66263
17/08/2019 18:00;0,1219;19,58351;-2,118985;23,65323
17/08/2019 17:50;0,122;20,65529;-2,121595;23,65163
17/08/2019 17:40;0,121205;21,20796;-2,239085;23,65267
17/08/2019 17:30;0,124955;21,90386;-2,171985;23,65201
17/08/2019 17:20;0,137715;22,60462;-2,12496;23,65217
17/08/2019 17:10;0,154075;23,77757;-2,13946;23,65192
17/08/2019 17:00;0,156235;24,7105;-2,21933;23,64836
17/08/2019 16:50;0,155315;24,98251;-2,22031;23,6439
17/08/2019 16:40;0,154275;25,68442;-2,2133;23,64113
17/08/2019 16:30;0,154;26,86162;-2,170885;23,63815
17/08/2019 16:20;0,1544;27,82022;-2,16271;23,63582
17/08/2019 16:10;0,16183;28,68437;-2,274705;23,63318
17/08/2019 16:00;0,16708;28,92302;-2,25206;23,633
17/08/2019 15:50;0,176185;29,49098;-2,29517;23,633
17/08/2019 15:40;0,17633;29,55911;-2,29198;23,633
17/08/2019 15:30;0,177815;29,87204;-2,34834;23,62931
17/08/2019 15:20;0,188075;31,40578;-2,2612;23,61449
17/08/2019 15:10;0,187;33,1875;-2,346455;23,59818
17/08/2019 15:00;0,187;34,2914;-2,373715;23,59202
17/08/2019 14:50;0,187445;35,07632;-2,245315;23,592
