Stationsnummer: 2219
Stationsname: Oberried / Lenk
DBLH-Nr: 00735
Gewässer: Simme
Exportperiode: 1974-01-01 - 2026-05-16
Parameter: Abfluss
Parametereinheit: m3/s
Zeitreihe: Tagesmaxima
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-10 00:00:00;1974-06-10 00:00:00;2.372;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-11 00:00:00;1974-06-11 00:00:00;2.067;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-12 00:00:00;1974-06-12 00:00:00;1.835;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-13 00:00:00;1974-06-13 00:00:00;1.748;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-14 00:00:00;1974-06-14 20:57:05;1.654;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-15 00:00:00;1974-06-16 00:00:00;1.734;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-16 00:00:00;1974-06-16 20:52:45;2.130;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-17 00:00:00;1974-06-18 00:00:00;3.653;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-18 00:00:00;1974-06-18 07:13:25;4.207;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-19 00:00:00;1974-06-19 00:00:00;3.257;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-20 00:00:00;1974-06-20 00:00:00;2.813;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-21 00:00:00;1974-06-22 00:00:00;2.696;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-22 00:00:00;1974-06-22 21:59:00;3.055;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-23 00:00:00;1974-06-23 19:56:35;7.284;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-24 00:00:00;1974-06-24 00:00:00;5.757;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-25 00:00:00;1974-06-25 00:00:00;3.963;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-26 00:00:00;1974-06-27 00:00:00;6.296;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-27 00:00:00;1974-06-27 01:10:30;6.389;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-28 00:00:00;1974-06-29 00:00:00;7.335;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-29 00:00:00;1974-06-29 13:37:55;12.106;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-06-30 00:00:00;1974-06-30 00:00:00;8.454;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-01 00:00:00;1974-07-02 00:00:00;5.230;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-02 00:00:00;1974-07-03 00:00:00;6.319;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-03 00:00:00;1974-07-03 01:46:30;6.647;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-04 00:00:00;1974-07-04 00:00:00;4.742;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-05 00:00:00;1974-07-06 00:00:00;4.894;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-06 00:00:00;1974-07-06 00:47:30;4.907;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-07 00:00:00;1974-07-07 23:57:05;5.402;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-08 00:00:00;1974-07-08 00:00:00;5.400;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-09 00:00:00;1974-07-09 22:46:30;5.576;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-10 00:00:00;1974-07-10 23:24:00;5.941;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-11 00:00:00;1974-07-11 23:16:45;6.647;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-12 00:00:00;1974-07-12 21:11:30;7.327;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-13 00:00:00;1974-07-14 00:00:00;7.756;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-14 00:00:00;1974-07-14 16:10:30;11.180;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-15 00:00:00;1974-07-15 00:00:00;9.730;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-16 00:00:00;1974-07-16 00:00:00;8.056;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-17 00:00:00;1974-07-17 04:27:50;8.183;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-18 00:00:00;1974-07-18 00:00:00;7.563;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-19 00:00:00;1974-07-19 00:00:00;6.148;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-20 00:00:00;1974-07-20 00:00:00;4.476;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-21 00:00:00;1974-07-21 14:02:20;3.652;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-22 00:00:00;1974-07-22 00:00:00;3.436;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-23 00:00:00;1974-07-23 21:56:05;3.094;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-24 00:00:00;1974-07-25 00:00:00;3.588;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-25 00:00:00;1974-07-25 07:43:40;8.268;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-26 00:00:00;1974-07-26 00:00:00;5.475;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-27 00:00:00;1974-07-27 00:00:00;4.062;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-28 00:00:00;1974-07-29 00:00:00;4.372;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-29 00:00:00;1974-07-29 22:24:55;4.748;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-30 00:00:00;1974-07-30 22:35:00;5.214;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-07-31 00:00:00;1974-07-31 16:49:25;8.696;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-01 00:00:00;1974-08-01 00:15:50;6.621;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-02 00:00:00;1974-08-02 23:29:45;6.417;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-03 00:00:00;1974-08-03 23:26:50;6.784;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-04 00:00:00;1974-08-04 19:10:30;8.033;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-05 00:00:00;1974-08-05 00:00:00;7.885;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-06 00:00:00;1974-08-06 00:00:00;7.360;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-07 00:00:00;1974-08-07 20:51:20;6.662;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-08 00:00:00;1974-08-08 06:38:50;8.654;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-09 00:00:00;1974-08-09 00:00:00;7.066;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-10 00:00:00;1974-08-10 00:00:00;5.901;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-11 00:00:00;1974-08-11 05:11:00;5.119;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-12 00:00:00;1974-08-12 00:00:00;3.978;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-13 00:00:00;1974-08-13 00:00:00;3.070;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-14 00:00:00;1974-08-15 00:00:00;3.658;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-15 00:00:00;1974-08-15 22:13:25;4.988;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-16 00:00:00;1974-08-16 20:45:35;5.765;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-17 00:00:00;1974-08-17 23:28:15;7.434;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-18 00:00:00;1974-08-18 00:00:00;7.373;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-19 00:00:00;1974-08-19 00:00:00;6.785;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-20 00:00:00;1974-08-20 00:00:00;6.142;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-21 00:00:00;1974-08-21 20:34:00;5.518;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-22 00:00:00;1974-08-22 17:25:25;6.012;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-23 00:00:00;1974-08-23 00:00:00;5.464;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-24 00:00:00;1974-08-24 21:20:05;4.892;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-25 00:00:00;1974-08-25 14:54:10;5.480;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-26 00:00:00;1974-08-26 00:00:00;4.060;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-27 00:00:00;1974-08-27 15:15:50;4.572;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-28 00:00:00;1974-08-28 00:00:00;3.319;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-29 00:00:00;1974-08-29 21:01:25;2.746;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-30 00:00:00;1974-08-30 19:19:10;3.132;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-08-31 00:00:00;1974-08-31 19:52:15;4.098;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-01 00:00:00;1974-09-01 00:00:00;3.235;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-02 00:00:00;1974-09-03 00:00:00;3.015;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-03 00:00:00;1974-09-03 16:37:55;6.210;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-04 00:00:00;1974-09-04 00:00:00;5.026;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-05 00:00:00;1974-09-05 19:33:35;3.498;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-06 00:00:00;1974-09-06 14:41:15;4.695;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-07 00:00:00;1974-09-07 00:00:00;3.220;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-08 00:00:00;1974-09-08 18:30:10;2.403;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-09 00:00:00;1974-09-09 23:11:00;6.475;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-10 00:00:00;1974-09-10 00:00:00;5.859;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-11 00:00:00;1974-09-11 00:00:00;4.686;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-12 00:00:00;1974-09-12 17:48:25;4.014;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-13 00:00:00;1974-09-13 17:13:55;4.241;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-14 00:00:00;1974-09-14 16:53:45;4.198;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-15 00:00:00;1974-09-15 18:50:20;4.879;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-16 00:00:00;1974-09-16 17:00:55;4.525;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-17 00:00:00;1974-09-17 17:22:30;4.241;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-18 00:00:00;1974-09-18 17:32:35;3.491;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-19 00:00:00;1974-09-19 16:33:35;5.289;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-20 00:00:00;1974-09-20 04:27:50;3.464;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-21 00:00:00;1974-09-21 18:37:25;2.943;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-22 00:00:00;1974-09-22 00:00:00;2.568;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-23 00:00:00;1974-09-23 00:00:00;2.063;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-24 00:00:00;1974-09-24 03:28:45;1.650;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-25 00:00:00;1974-09-25 23:02:20;1.728;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-26 00:00:00;1974-09-26 00:00:00;1.712;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-27 00:00:00;1974-09-27 19:12:00;1.743;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-28 00:00:00;1974-09-28 00:00:00;1.601;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-29 00:00:00;1974-09-29 00:54:40;1.494;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-09-30 00:00:00;1974-09-30 00:00:00;1.205;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-01 00:00:00;1974-10-01 00:00:00;1.044;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-02 00:00:00;1974-10-02 00:00:00;0.969;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-03 00:00:00;1974-10-03 00:00:00;0.926;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-04 00:00:00;1974-10-04 17:22:30;0.897;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-05 00:00:00;1974-10-05 00:00:00;0.890;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-06 00:00:00;1974-10-06 00:00:00;0.833;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-07 00:00:00;1974-10-07 14:54:10;0.846;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-08 00:00:00;1974-10-08 00:00:00;0.801;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-09 00:00:00;1974-10-09 00:00:00;0.779;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-10 00:00:00;1974-10-10 00:00:00;0.747;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-11 00:00:00;1974-10-11 00:00:00;0.724;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-12 00:00:00;1974-10-12 00:00:00;0.712;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-13 00:00:00;1974-10-13 00:00:00;0.688;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-14 00:00:00;1974-10-14 00:00:00;0.673;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-15 00:00:00;1974-10-15 13:07:40;0.660;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-16 00:00:00;1974-10-16 00:00:00;0.630;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-17 00:00:00;1974-10-17 00:00:00;0.594;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-18 00:00:00;1974-10-18 23:38:20;0.594;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-19 00:00:00;1974-10-20 00:00:00;0.820;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-20 00:00:00;1974-10-20 10:35:00;1.477;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-21 00:00:00;1974-10-21 00:00:00;1.040;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-22 00:00:00;1974-10-22 00:00:00;0.781;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-23 00:00:00;1974-10-23 00:00:00;0.688;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-24 00:00:00;1974-10-24 00:00:00;0.639;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-25 00:00:00;1974-10-25 13:13:25;0.654;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-26 00:00:00;1974-10-26 09:53:15;0.630;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-27 00:00:00;1974-10-27 00:00:00;0.608;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-28 00:00:00;1974-10-28 13:24:55;0.642;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-29 00:00:00;1974-10-29 00:00:00;0.627;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-30 00:00:00;1974-10-30 08:15:20;0.588;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-10-31 00:00:00;1974-10-31 00:00:00;0.571;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-01 00:00:00;1974-11-01 00:00:00;0.535;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-02 00:00:00;1974-11-02 17:21:05;0.504;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-03 00:00:00;1974-11-04 00:00:00;0.492;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-04 00:00:00;1974-11-04 15:24:25;0.510;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-05 00:00:00;1974-11-05 18:23:00;0.498;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-06 00:00:00;1974-11-06 00:00:00;0.491;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-07 00:00:00;1974-11-07 00:00:00;0.460;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-08 00:00:00;1974-11-09 00:00:00;0.459;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-09 00:00:00;1974-11-09 15:46:00;0.462;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-10 00:00:00;1974-11-10 09:59:00;0.456;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-11 00:00:00;1974-11-12 00:00:00;0.447;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-12 00:00:00;1974-11-12 06:41:45;0.462;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-13 00:00:00;1974-11-13 00:00:00;0.454;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-14 00:00:00;1974-11-14 00:00:00;0.445;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-15 00:00:00;1974-11-15 14:47:00;0.714;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-16 00:00:00;1974-11-16 10:42:10;0.872;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-17 00:00:00;1974-11-17 00:00:00;0.786;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-18 00:00:00;1974-11-18 22:50:50;0.865;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-19 00:00:00;1974-11-19 00:00:00;0.855;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-20 00:00:00;1974-11-20 00:00:00;0.763;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-21 00:00:00;1974-11-21 00:00:00;0.517;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-22 00:00:00;1974-11-22 23:08:05;0.614;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-23 00:00:00;1974-11-23 00:00:00;0.608;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-24 00:00:00;1974-11-24 00:00:00;0.555;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-25 00:00:00;1974-11-25 00:00:00;0.521;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1974-11-26 00:00:00;1974-11-26 00:00:00;0.487;Freigegeben, validierte Daten
